date,sitename,range,pass,lat,lon,cultivar,trait_description,canopy_height_cm
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 24,5,24,39.13902850937,-96.6312014713855,ATx631/R07007,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",103.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 11,6,11,39.139067318840205,-96.6316599513039,ATx631/R07007,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",96.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 7,5,7,39.1390327603368,-96.63180161815029,Tx2785,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",131.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 10,3,10,39.138961054952105,-96.6316942792822,Tx2785,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",115.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 7,2,7,39.138926558698294,-96.6318002561689,ATx645/RTX2910,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",98.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 18,2,18,39.138923155535295,-96.63141294962949,ATx623 bmr12/F08331,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",113.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 11,2,11,39.1389253092834,-96.6316581185969,ATx623 bmr12/F08331,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",104.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 27,3,27,39.138956359782796,-96.631094544593,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",96.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 10,2,10,39.1389256189412,-96.6316938365571,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",104.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 6,5,6,39.13903299908429,-96.63183631753321,Ajabsido,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",92.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 8,16,8,39.1394254519074,-96.63177146336392,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",112.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 26,14,26,39.1393493078798,-96.6311345371184,PI196583,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",85.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 27,5,27,39.1390277621455,-96.6310954721014,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",90.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 1,5,1,39.139034241031,-96.6320117217798,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",111.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 14,4,14,39.138995187595704,-96.631554416832,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",105.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 1,11,1,39.1392489067976,-96.6320145946572,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",113.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 16,8,16,39.139136890357705,-96.6314855970481,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",113.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 27,7,27,39.139098279569,-96.6310963858745,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",104.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 22,12,22,39.1392791341653,-96.63127530342491,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",115.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 8,11,8,39.139247007849995,-96.6317693145147,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",108.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 19 Pass 15,19,15,39.139530152218,-96.631525581267,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",79.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 27,17,27,39.13945579005689,-96.6311010389802,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",102.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 14,6,14,39.139066502957895,-96.63155532972901,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",97.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 6,13,6,39.13931914868029,-96.63183976498631,PI145626,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",92.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 24,4,24,39.138992508108394,-96.63120103956369,Ajabsido,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",85.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 8,9,8,39.1391753571004,-96.6317684563998,PI145633,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",83.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 5,22,5,39.1396409055678,-96.6318787219059,PI154846,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",59.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 29 Pass 25,29,25,39.1398845409577,-96.6311765426911,PI154844,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",92.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 24 Pass 7,24,7,39.1397124909246,-96.63181032407049,PI155885,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",73.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 24,21,24,39.1396013386937,-96.6312083404233,PI156463,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",79.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 25 Pass 7,25,7,39.1397472135135,-96.63181076095209,PI156330,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",53.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 21,23,21,39.139672527041704,-96.63131589408809,PI156330,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",52.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 8,34,8,39.1400686830971,-96.6317792269026,PI156326,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",71.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 24 Pass 12,24,12,39.1397109437454,-96.6316332511647,PI156217,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",66.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 25 Pass 13,25,13,39.1397454170342,-96.6315988078549,PI156487,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",71.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 18 Pass 26,18,26,39.1394916587769,-96.6311363939577,PI156487,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",87.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 24,17,24,39.1394566059567,-96.63120660762141,PI154944,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",94.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 12,12,12,39.1392821196034,-96.6316277245828,PI170787,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",86.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 13,23,13,39.1396749215304,-96.631597894829,PI167093,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",71.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 19 Pass 9,19,9,39.1395318395333,-96.6317371157858,PI157035,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",75.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 24,22,24,39.1396357078575,-96.6312087592988,PI157033,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",86.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 18,12,18,39.1392803335754,-96.6314167629607,PI179749,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",111.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 3,9,3,39.1391771837839,-96.6319441466853,PI179749,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",94.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 18,9,18,39.1391716745211,-96.63141560517799,PI176766,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",79.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 12,10,12,39.1392098967123,-96.63162678324859,PI175919,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",97.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 17,5,17,39.1390302673778,-96.63144946692042,PI181083,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",110.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 25,8,25,39.1391344112903,-96.6311669091863,PI19770,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",120.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 20,9,20,39.1391709333713,-96.63134517478159,PI145626,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",88.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 23,30,23,39.1399215157415,-96.6312473188062,PI167093,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",69.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 35 Pass 3,35,3,39.140105728569495,-96.63195485639471,PI154944,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",91.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 25,15,25,39.1393846242845,-96.6311701205151,PI329471,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",64.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 18,4,18,39.1389941243879,-96.6314137082066,PI154988,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",73.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 11,31,11,39.139959945688894,-96.6316714292841,PI152730,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",68.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 4,3,4,39.1389627164342,-96.6319059440148,PI154988,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",69.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 26 Pass 21,26,21,39.139779198879296,-96.63131727641822,PI152730,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",73.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 26 Pass 8,26,8,39.1397824226361,-96.63177577138211,PI152728,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",62.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 18 Pass 10,18,10,39.1394960274313,-96.6317009028397,PI152727,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",64.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 20,13,20,39.1393152042465,-96.63134690714328,PI152651,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",99.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 21,17,21,39.139457433229,-96.6313131137175,PI152923,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",84.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 3,13,3,39.1393199987136,-96.6319457835022,PI152862,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",106.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 21,34,21,39.140064124169704,-96.63132096805978,PI152860,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",105.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 12,7,12,39.1391022681736,-96.631625397941,PI152828,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",96.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 6,34,6,39.140069367662704,-96.63184882509479,PI152816,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",80.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 24,31,24,39.139956259110704,-96.63121260038142,PI152727,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",47.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 11,12,11,39.1392824191109,-96.6316627179342,PI152971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",103.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 27 Pass 19,27,19,39.13981527369071,-96.6313874065422,PI152816,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",85.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 3,23,3,39.1396779013893,-96.63194991792672,PI155516,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",66.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 4,10,4,39.13921270826,-96.63190897680799,PI155760,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",97.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 5,30,5,39.1399259777005,-96.63188201420981,PI153877,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",85.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 7,15,7,39.13939063259829,-96.63180620114979,PI154750,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",89.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 10,8,10,39.139138525624,-96.6316964829934,PI152965,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",86.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 21,8,21,39.139135515671796,-96.6313089503647,PI152965,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",91.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 4,9,4,39.1391768169713,-96.6319085503594,PI152966,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",96.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 26 Pass 24,26,24,39.1397784470457,-96.6312104644367,PI152967,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",72.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 11,30,11,39.139924494083296,-96.63167097146321,PI152923,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",81.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 17,34,17,39.14006551852761,-96.6314610955761,PI155516,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",73.7
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 26 Pass 21,26,21,39.139779198879296,-96.63131727641822,PI152730,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",145.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 6,13,6,39.13931914868029,-96.63183976498631,PI145626,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",141.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 11,31,11,39.139959945688894,-96.6316714292841,PI152730,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",126.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 15,7,15,39.1391014813723,-96.6315204190388,P898012,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",93.3
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 6,11,6,39.1392475406029,-96.6318389053865,PI144134,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",165.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 20,9,20,39.1391709333713,-96.63134517478159,PI145626,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",132.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 13,2,13,39.1389246939549,-96.63158815762141,Macia,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",99.3
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 4,14,4,39.1393553328044,-96.6319107209953,PI145632,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",90.7
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 8,9,8,39.1391753571004,-96.6317684563998,PI145633,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",139.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 24,6,24,39.1390637464353,-96.63120189889341,P898012,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",89.3
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 25,3,25,39.1389569073206,-96.6311646220575,Macia,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",109.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 14,34,14,39.1400665822764,-96.6315680673196,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",147.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 19,34,19,39.1400648091576,-96.631390095466,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",160.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 35 Pass 1,35,1,39.140106469841896,-96.6320260750986,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",165.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 26 Pass 8,26,8,39.1397824226361,-96.63177577138211,PI152728,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",93.3
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 17,11,17,39.1392445383369,-96.63145187223591,PI145632,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",101.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 24,31,24,39.139956259110704,-96.63121260038142,PI152727,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",97.3
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 10,8,10,39.139138525624,-96.6316964829934,PI152965,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",113.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 20,13,20,39.1393152042465,-96.63134690714328,PI152651,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",163.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 4,10,4,39.13921270826,-96.63190897680799,PI155760,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",157.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 5,30,5,39.1399259777005,-96.63188201420981,PI153877,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",101.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 7,15,7,39.13939063259829,-96.63180620114979,PI154750,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",142.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 29 Pass 25,29,25,39.1398845409577,-96.6311765426911,PI154844,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",145.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 5,22,5,39.1396409055678,-96.6318787219059,PI154846,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",104.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 4,9,4,39.1391768169713,-96.6319085503594,PI152966,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",135.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 26 Pass 24,26,24,39.1397784470457,-96.6312104644367,PI152967,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",133.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 11,12,11,39.1392824191109,-96.6316627179342,PI152971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",149.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 29 Pass 1,29,1,39.1398909001732,-96.63202318795271,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",165.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 21,8,21,39.139135515671796,-96.6313089503647,PI152965,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",117.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 11,30,11,39.139924494083296,-96.63167097146321,PI152923,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",102.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 27 Pass 19,27,19,39.13981527369071,-96.6313874065422,PI152816,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",123.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 6,34,6,39.140069367662704,-96.63184882509479,PI152816,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",119.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 12,7,12,39.1391022681736,-96.631625397941,PI152828,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",139.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 21,34,21,39.140064124169704,-96.63132096805978,PI152860,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",147.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 3,13,3,39.1393199987136,-96.6319457835022,PI152862,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",155.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 21,17,21,39.139457433229,-96.6313131137175,PI152923,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",117.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 18 Pass 10,18,10,39.1394960274313,-96.6317009028397,PI152727,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",103.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 14,30,14,39.139923757288706,-96.63156624619342,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",150.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 14,22,14,39.1396384538621,-96.631562616618,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",137.0
